"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Age","Gender","Country","Education","OrganizationSize","Disabilities","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience"
661,"English",1,0,0,0,0,0,1,3,NA,5,5,5,4,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,5,4,1,1,2,1,2,2,6,4,2,2,1,1,1,1,6,8,9,9,1,25,5,1,8,"Male","Finland",3,3,0,0,4,0,-2.3
662,"English",0,0,0,0,0,0,1,3,1,4,4,4,2,5,4,4,5,5,2,5,5,6,5,5,5,5,5,5,4,5,2,3,2,2,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
663,"English",0,0,0,0,0,0,1,3,1,3,2,5,5,5,6,6,6,5,4,4,3,4,5,4,5,4,5,4,5,4,1,3,3,2,5,2,7,4,2,2,4,2,2,1,7,6,9,9,1,16,16,1,5,"Male","Germany",3,2,0,0,1,1,NA
664,"English",1,0,0,0,0,0,1,2,2,4,5,5,4,6,4,6,5,6,6,5,5,4,6,5,6,5,6,5,4,NA,1,3,3,2,2,NA,5,NA,2,1,2,1,NA,1,5,NA,NA,NA,1,3,0,1,3,"Male","Germany",3,3,0,0,0,0,-3.1
665,"English",1,0,0,0,0,0,1,3,NA,NA,NA,NA,5,3,3,6,3,6,3,3,5,3,3,3,4,2,3,3,4,2,3,2,2,5,2,5,3,2,1,1,2,2,2,3,2,7,10,9,0,19,2,1,7,"Female","Brazil",4,5,0,0,1,2,NA
666,"English",1,0,0,0,0,0,1,3,1,3,2,5,3,6,4,5,5,5,5,3,3,3,3,3,4,3,2,3,4,3,1,1,2,2,2,2,5,3,3,3,2,2,2,2,5,8,8,7,1,5,1,1,5,"Male","Germany",2,3,0,0,0,0,0.6
667,"English",0,0,0,0,0,0,1,3,2,3,4,4,1,6,5,5,4,6,5,3,2,4,4,3,5,3,5,4,3,2,1,3,3,3,3,2,5,1,3,2,3,3,1,2,4,8,8,9,1,8,0,1,4,"Male","Germany",3,3,0,0,1,0,-2.2
668,"English",1,0,0,0,0,0,1,3,5,5,5,5,3,3,4,6,4,6,2,5,4,5,4,5,4,4,3,4,5,3,1,2,2,2,2,2,4,1,3,4,2,4,4,4,2,8,8,3,1,12,0,0,5,"Male","Germany",3,3,0,0,1,2,NA
669,"English",1,0,0,0,0,0,1,3,1,5,4,4,2,6,5,6,5,6,4,5,5,5,5,5,4,2,5,4,5,5,1,1,2,2,2,1,6,2,4,3,3,5,4,1,2,8,9,3,1,4,1,1,3,"Male","Germany",2,2,0,0,0,0,-3.6
670,"English",0,0,0,0,0,0,1,2,1,5,4,2,3,6,6,6,6,5,6,5,5,5,5,5,3,3,4,2,2,1,2,1,3,1,2,1,5,1,3,3,2,3,3,4,3,6,8,4,1,10,0,1,4,"Male","Germany",3,3,0,0,1,0,NA
671,"English",1,0,0,0,0,0,1,3,3,3,4,4,5,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,5,1,3,2,2,1,1,7,5,1,1,2,1,1,1,7,5,10,10,1,10,0,1,5,"Male","Germany",3,6,0,0,0,0,NA
672,"English",0,0,0,0,0,0,1,3,4,5,4,5,4,6,5,6,6,6,5,5,4,4,4,4,4,5,4,3,5,5,2,1,2,1,1,1,7,5,1,1,1,1,1,2,7,8,10,10,1,5,0,1,4,"Male","Germany",4,6,0,0,0,0,-1
673,"English",0,0,0,0,0,0,1,3,1,1,1,5,2,2,3,6,5,6,3,3,4,4,3,4,2,2,3,2,3,NA,2,2,2,2,2,NA,4,NA,2,2,1,3,NA,3,4,NA,NA,NA,1,10,2,1,6,"Male","Germany",3,3,0,0,NA,NA,-3.4
674,"English",0,0,0,0,0,0,1,3,3,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,6,3,1,3,2,4,2,2,5,4,1,2,2,1,1,1,7,8,8,9,1,20,14,1,6,"Male","Germany",2,2,0,0,NA,NA,-3.6
675,"English",1,0,0,0,0,0,1,3,5,5,4,5,3,6,6,6,6,5,5,4,2,4,4,2,4,4,4,2,2,3,2,2,3,2,4,3,4,4,3,2,2,2,3,2,5,7,7,8,1,18,5,1,6,"Male","Germany",1,3,0,0,1,1,0.8
676,"English",0,0,0,0,0,0,1,3,4,5,4,5,4,5,3,5,3,6,3,6,6,6,6,6,6,6,6,6,6,1,2,2,1,1,1,1,5,2,1,2,2,1,1,2,4,9,9,8,1,8,0,1,4,"Male","Germany",3,3,0,0,1,0,-3.6
677,"English",0,0,0,0,0,0,1,3,1,5,5,4,4,6,5,5,5,5,4,4,5,4,6,5,6,3,3,4,5,3,1,2,2,2,2,1,5,2,2,2,3,2,2,3,5,6,9,9,1,3,0,0,2,"Male","Netherlands",2,3,0,0,0,0,-3.6
678,"English",1,0,0,0,0,0,1,3,NA,5,5,5,2,6,4,6,6,6,2,6,6,6,6,6,4,5,4,4,5,1,1,1,2,1,1,1,4,1,1,3,2,1,2,4,4,5,8,4,1,4,0,1,3,"Male","United States",2,4,0,0,0,0,-2.1
679,"English",0,0,0,0,0,1,0,2,3,5,5,4,4,6,5,6,4,6,5,3,2,4,4,3,4,4,3,4,5,3,2,2,2,3,2,3,4,2,2,2,3,2,1,2,5,6,7,9,1,20,0,1,6,"Male","Austria",1,3,0,1,0,0,-3.6
680,"English",0,0,0,0,0,0,1,2,1,3,4,3,1,5,4,5,5,5,4,5,4,5,5,4,5,3,4,5,5,1,2,1,1,1,4,1,6,NA,NA,NA,NA,NA,NA,NA,6,7,8,8,0,25,0,1,8,"Male","Germany",3,5,0,0,0,0,NA
681,"English",1,0,0,0,0,0,1,3,4,5,5,5,5,5,4,6,5,6,3,5,5,6,5,5,6,6,6,4,6,3,1,2,3,1,4,2,6,4,1,2,1,1,1,2,7,8,10,10,1,17,0,1,5,"Male","Finland",3,3,0,0,1,2,-2
682,"English",0,0,0,0,0,0,1,3,1,4,3,5,1,6,6,6,6,6,6,4,3,6,5,5,5,4,6,5,3,2,1,1,2,2,2,2,4,3,2,1,1,2,2,1,5,7,7,7,1,8,1,1,3,"Male","Germany",2,4,0,0,0,0,-3.6
683,"English",0,0,0,0,0,0,1,3,2,3,2,5,2,6,4,6,5,6,5,4,2,3,5,4,4,3,4,4,3,2,1,3,3,2,1,2,4,1,4,4,4,2,4,1,2,8,8,4,1,4,0,1,3,"Male","Germany",2,3,0,0,0,0,-2
684,"English",0,0,0,0,0,0,1,3,4,4,5,5,4,6,6,6,6,6,5,4,5,5,6,5,5,5,5,5,5,4,2,NA,2,2,2,1,7,4,2,2,2,3,2,3,6,8,9,7,1,25,0,1,7,"Male","Germany",3,3,0,0,0,0,-1.7
685,"English",0,0,0,0,0,0,1,3,3,3,4,5,5,6,4,5,5,5,4,5,5,4,4,5,4,5,5,4,5,4,2,2,2,1,2,1,6,4,2,2,3,1,1,2,5,8,9,8,1,11,0,1,5,"Female","Austria",3,5,0,0,1,0,-2.5
686,"English",1,0,0,0,0,0,1,3,1,5,5,4,2,6,4,5,2,5,4,3,4,5,4,5,5,4,5,5,4,3,1,2,2,1,2,1,5,3,1,2,2,1,1,1,5,8,8,8,1,30,0,1,9,"Male","Germany",3,3,0,0,3,0,-3.4
687,"English",0,0,0,0,0,0,1,3,4,4,5,3,4,6,5,4,4,6,6,4,3,3,4,5,6,4,4,4,5,3,2,5,3,2,2,2,6,4,1,2,3,3,2,4,5,7,8,7,1,16,2,1,6,"Male","Switzerland",3,4,0,0,1,0,-1.9
688,"English",0,0,0,0,0,0,1,3,3,4,5,5,4,6,5,6,5,6,4,5,5,5,4,5,5,4,5,4,5,4,2,1,2,2,3,2,6,4,3,2,2,2,2,3,6,8,9,9,1,20,8,1,6,"Male","Germany",3,2,0,0,1,2,NA
689,"English",1,0,0,0,0,0,1,3,1,5,5,3,2,6,5,6,6,6,5,5,3,5,3,5,5,2,2,2,4,3,1,2,2,3,2,2,4,3,2,2,3,3,2,2,4,7,8,7,1,9,0,1,4,"Male","Russia",3,4,0,0,1,0,-2.5
690,"English",0,0,0,0,0,0,1,3,4,5,5,4,2,6,5,5,4,6,5,5,4,5,5,5,3,3,4,4,3,3,3,2,2,2,2,3,4,3,2,3,3,2,3,4,3,8,8,7,1,20,1,1,6,"Male","Germany",3,1,0,0,2,1,NA
691,"English",0,0,0,0,0,0,1,3,5,5,5,5,5,6,6,6,6,6,6,5,5,6,5,5,5,4,5,5,5,4,3,1,5,2,2,1,6,4,4,1,2,1,2,4,6,7,8,8,0,16,2,1,4,"Male","Germany",3,4,0,0,0,0,-3.6
692,"English",1,0,0,0,0,0,1,3,1,5,5,5,3,3,4,5,5,4,3,5,4,5,5,5,5,5,6,4,4,1,1,2,2,2,2,1,4,1,1,3,1,2,1,5,3,8,8,7,1,18,6,1,5,"Male","Germany",3,2,0,0,1,0,NA
693,"English",0,0,0,0,0,0,1,3,4,4,1,5,3,5,3,6,3,6,3,5,5,6,4,5,4,2,3,3,2,3,1,2,3,2,2,3,4,1,3,4,3,4,5,3,2,8,7,3,1,3,0,1,3,"Male","Canada",2,5,0,0,0,0,-3.4
694,"English",1,0,0,0,0,0,1,3,4,5,5,5,4,5,6,6,6,5,2,3,4,5,4,4,4,4,4,5,4,NA,2,4,4,NA,4,2,4,2,2,4,4,2,2,3,4,7,8,7,1,18,1,1,6,"Male","Germany",1,2,0,0,1,0,-2.5
695,"English",0,0,0,0,0,0,1,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,"Male","India",3,6,0,0,1,0,NA
696,"English",1,0,0,0,0,0,1,3,1,2,5,5,5,4,3,6,3,6,2,5,5,4,5,4,4,3,4,3,3,2,1,1,2,3,2,2,4,1,3,3,3,3,3,1,3,8,7,5,1,1,0,1,6,"Male","Serbia and Montenegro",4,2,0,0,1,1,-3.9
697,"English",1,0,0,0,0,0,1,3,NA,3,4,5,4,6,6,6,5,6,4,5,5,6,6,6,6,6,6,5,5,3,1,1,2,2,3,1,5,3,4,3,3,2,NA,1,4,7,8,7,0,6,0,1,11,"Male","Germany",3,2,0,0,1,1,-3.1
698,"English",1,0,0,0,0,0,1,2,4,5,4,4,3,5,4,3,5,5,3,4,3,5,5,3,4,3,2,3,5,2,1,2,2,2,1,3,4,2,1,4,3,2,3,5,3,8,7,5,1,7,0,1,4,"Male","Germany",3,4,0,0,0,0,-3.1
699,"English",1,0,0,0,0,0,1,3,4,5,5,5,1,4,5,6,6,6,4,6,4,5,3,6,3,5,6,5,5,5,1,3,1,1,2,1,7,5,2,2,3,2,1,3,7,7,10,10,1,25,0,1,7,"Male","Canada",4,2,0,0,4,1,-2.4
700,"English",1,0,0,0,0,0,1,3,NA,3,5,4,4,5,3,3,3,5,3,3,4,5,4,5,4,2,5,2,2,2,1,2,3,2,2,2,5,2,4,4,2,3,2,1,4,5,8,7,1,2,0,0,3,"Female","Turkey",2,2,0,0,5,0,-4
701,"English",0,0,0,0,0,0,1,3,3,4,5,5,4,6,6,4,6,5,2,3,3,4,4,4,4,2,2,2,2,4,2,2,2,3,3,2,6,3,3,3,3,2,2,2,5,7,8,7,1,15,1,1,7,"Male","Germany",3,4,0,0,NA,NA,-0.6
702,"English",1,0,0,0,0,1,0,4,4,4,5,5,2,6,4,5,3,5,3,5,5,5,4,5,3,5,5,4,4,4,4,3,3,4,4,3,4,2,2,2,3,2,2,2,3,5,5,5,0,22,2,1,7,"Male","United Arab Emirates",2,1,0,1,2,0,-0.9
703,"English",1,0,0,0,0,0,1,3,5,4,5,5,5,5,5,5,5,5,4,4,4,3,3,4,5,5,5,5,5,4,2,1,2,2,2,2,7,4,2,2,1,1,NA,2,7,7,8,8,0,15,2,1,5,"Female","India",3,5,0,0,1,1,-4
704,"English",1,0,0,0,0,1,0,3,NA,5,5,NA,NA,4,3,2,2,4,2,2,5,2,6,3,3,2,5,4,3,4,2,3,4,2,2,2,4,3,4,3,2,2,3,3,4,7,7,5,1,3,0,1,3,"Male","India",3,2,0,1,2,3,NA
705,"English",1,0,0,0,0,0,1,3,1,5,5,5,5,6,5,6,5,5,6,6,6,6,6,6,2,4,2,2,5,4,1,1,1,1,1,2,6,1,1,1,1,1,1,1,6,10,10,10,1,1.6,0.1,1,3,"Male","India",2,3,0,0,3,0,-3.6
706,"English",1,0,0,0,1,0,0,3,4,5,5,4,5,4,6,6,6,5,2,5,4,4,4,4,5,4,4,4,4,3,2,2,2,2,2,2,5,3,2,1,2,2,2,3,5,8,8,9,0,22,22,1,6,"Male","Poland",3,3,1,2,1,3,-2.1
707,"English",1,0,0,0,0,0,1,3,4,4,5,5,3,6,6,6,5,6,6,5,5,5,5,5,5,5,5,5,5,1,3,3,3,2,2,2,4,1,3,2,3,2,2,2,4,8,9,8,1,24,0,1,9,"Male","Germany",3,5,0,0,1,0,-4
708,"English",0,0,0,0,0,1,0,3,NA,5,5,4,5,6,5,5,3,5,4,5,6,5,5,5,5,3,2,4,2,4,1,1,2,2,2,2,3,5,5,4,3,5,5,2,1,8,8,4,0,0,0,1,3,"Male","Russia",3,5,0,1,1,0,-3.1
709,"English",0,0,0,0,0,0,1,3,1,5,NA,5,5,5,2,6,5,6,5,5,5,5,5,5,4,4,5,4,5,3,1,2,3,2,2,1,6,2,2,2,2,2,1,1,5,7,7,6,1,2,0,1,3,"Male","India",2,2,0,0,NA,NA,-3.6
710,"English",1,0,0,0,0,0,1,3,4,4,2,4,4,6,6,6,5,6,4,5,5,5,5,5,5,5,5,5,5,4,2,1,2,1,1,2,6,4,1,2,1,1,2,2,6,6,9,8,1,18,1,1,6,"Male","Germany",3,2,0,0,1,1,NA
711,"English",0,0,0,0,0,0,1,4,1,5,2,2,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,3,1,0,0,1,3,"Male","India",4,1,0,0,5,0,-0.3
712,"English",1,0,0,0,0,0,1,4,1,2,3,4,2,3,3,4,4,5,4,3,4,3,3,5,3,3,3,3,4,3,2,2,2,2,2,2,6,2,2,3,2,3,2,2,6,7,8,8,1,1.6,1,1,3,"Male","United Arab Emirates",3,5,0,0,3,0,NA
713,"English",0,0,0,0,0,0,1,4,NA,5,1,2,NA,2,1,2,1,2,1,3,5,3,4,3,3,3,3,3,3,2,2,2,2,2,3,3,6,2,2,2,2,2,2,2,3,5,5,6,0,NA,8,1,5,"Male","Israel",3,4,0,0,1,0,-1.6
714,"English",0,0,0,0,0,0,1,3,4,5,4,5,3,4,4,5,5,6,4,5,5,5,4,5,4,4,3,5,6,4,1,2,2,2,1,2,6,3,2,2,2,2,2,2,5,7,9,8,1,10,1,1,4,"Male","Germany",3,4,0,0,1,0,NA
715,"English",0,0,0,0,0,0,1,3,1,5,5,5,3,4,2,6,1,4,3,5,3,1,3,3,3,2,2,4,5,4,1,2,4,2,4,1,7,2,3,3,3,2,3,2,4,7,9,6,0,13,0.1,1,5,"Male","India",2,5,2,0,3,1,NA
716,"English",1,0,0,0,0,0,1,3,1,4,NA,5,NA,1,1,5,1,3,1,4,3,4,4,4,3,4,3,3,3,4,3,4,3,2,4,2,7,4,3,3,2,3,2,2,5,4,5,5,0,17,4,1,6,"Male","United Arab Emirates",4,4,0,0,1,3,NA
717,"English",1,0,0,0,0,0,1,4,NA,3,4,5,5,6,4,5,3,6,6,5,5,6,4,5,4,4,4,5,3,4,1,2,2,2,1,2,4,3,1,2,2,2,1,1,4,8,8,8,1,1.6,0.6,1,3,"Male","United Arab Emirates",3,3,0,0,1,0,-1.4
718,"English",1,0,0,0,0,0,1,4,2,5,4,5,2,5,4,5,3,5,5,5,5,5,5,5,4,3,3,4,5,2,2,1,3,2,2,1,5,2,1,2,1,1,1,2,5,7,9,8,1,1,0,1,2,"Male","United Arab Emirates",2,4,0,0,3,0,-1.7
719,"English",1,0,0,0,0,0,1,3,1,5,NA,5,NA,6,6,6,6,6,6,6,4,5,6,6,6,6,6,6,6,3,3,1,5,2,1,2,7,4,5,2,2,1,2,2,7,8,9,9,0,5,2,1,3,"Male","India",3,5,0,0,3,0,-1.7
720,"English",0,0,0,0,0,0,1,3,1,3,5,4,4,6,5,5,5,5,3,5,4,4,5,5,1,1,2,1,1,5,1,2,2,2,2,1,7,4,2,3,3,3,2,1,5,6,9,5,1,13,0,1,6,"Male","Germany",3,3,0,0,1,0,-3.7
721,"English",0,0,0,0,0,0,1,3,4,5,5,5,3,5,3,5,1,5,5,2,3,2,5,2,4,5,4,5,5,5,1,1,2,3,2,1,7,2,2,3,3,2,2,1,6,6,10,9,1,20,0,1,6,"Male","Germany",3,2,0,0,1,0,-1.9
722,"English",0,0,0,0,0,1,0,3,5,5,2,5,5,4,4,4,4,5,3,4,4,5,4,4,6,4,5,6,3,3,3,3,4,2,3,2,4,3,3,3,4,4,3,3,6,8,8,8,1,15,5,1,5,"Male","India",3,6,0,1,1,2,NA
723,"English",1,0,0,0,0,1,0,3,1,5,5,4,4,5,5,5,5,4,4,5,5,5,6,6,6,5,4,5,5,3,1,2,2,2,2,1,6,4,2,2,2,2,2,1,6,6,7,7,0,3,2,0,2,"Male","Germany",2,2,0,1,2,0,-3.1
724,"English",0,0,0,0,0,0,1,3,1,3,5,4,2,6,1,5,2,5,1,3,3,3,2,4,5,3,4,5,5,3,1,4,3,4,3,2,5,3,2,2,3,2,3,1,4,7,7,7,1,17,2,1,5,"Male","Germany",2,3,0,0,0,0,-3
725,"English",0,0,0,0,0,0,1,3,3,2,3,4,4,5,4,4,5,4,3,4,3,4,4,4,5,5,5,5,5,4,3,2,2,2,2,2,6,4,1,3,3,2,2,2,6,8,8,9,1,13,3,1,6,"Male","Germany",3,3,0,0,0,0,NA
726,"English",1,0,0,0,0,0,1,3,NA,4,4,5,5,6,6,6,6,6,6,5,5,5,5,5,6,5,5,6,6,1,2,1,1,1,3,1,6,4,1,1,1,1,1,2,6,6,8,8,0,15,0.1,1,5,"Male","India",2,6,0,0,4,0,-2.3
727,"English",1,0,0,0,0,0,1,3,3,5,NA,5,2,5,4,6,3,4,5,3,2,5,4,4,4,3,4,4,3,3,2,2,2,2,3,2,5,3,2,2,1,2,1,1,6,8,8,9,1,11,3,1,6,"Male","India",3,4,0,0,1,1,-3.9
728,"English",0,0,0,0,0,0,1,3,3,4,4,3,3,5,5,4,5,5,4,5,5,5,5,4,3,4,4,4,4,2,3,2,3,2,2,1,5,2,3,3,3,2,3,3,4,6,6,5,1,10,1,1,3,"Male","Germany",2,4,1,0,2,0,NA
729,"English",1,0,0,0,0,0,1,3,5,5,4,4,4,2,5,5,4,5,1,6,5,6,5,5,4,3,3,4,3,3,1,3,3,3,2,3,5,4,3,3,3,3,3,3,5,5,7,4,0,20,0,1,6,"Male","United States",3,3,0,0,1,2,-1
730,"English",0,0,0,0,0,0,1,3,4,5,1,4,1,5,2,5,3,3,5,4,3,3,2,3,3,4,2,3,5,4,3,5,4,4,4,3,5,4,3,3,2,3,2,1,5,5,7,6,1,20,0,1,7,"Male","United States",4,3,0,0,0,0,-3.8
731,"English",1,0,0,0,0,0,1,3,2,5,4,5,4,4,5,5,3,5,4,5,4,3,4,5,5,6,5,6,5,4,2,2,1,2,2,1,7,4,4,2,1,4,1,2,7,6,9,9,0,7,1,1,4,"Male","India",2,4,0,0,4,1,-2.8
732,"English",1,0,0,0,0,0,1,3,4,5,2,4,NA,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,7,5,5,1,5,1,1,4,"Male","India",2,4,0,0,3,0,NA
733,"English",1,0,0,0,0,0,1,3,5,5,5,5,5,6,5,6,5,6,5,5,5,5,5,5,5,5,6,5,6,4,3,2,3,2,1,2,6,4,1,2,1,1,1,1,6,8,8,8,1,5.5,1,1,3,"Male","India",2,4,0,0,4,0,NA
734,"English",1,0,0,0,0,1,0,3,1,5,5,5,5,5,6,6,6,6,4,6,6,6,6,6,6,5,6,5,6,3,2,2,2,3,5,1,5,4,2,2,2,3,3,2,5,7,8,7,1,10,0.2,1,6,"Female","India",3,3,0,1,3,0,-3.8
735,"English",0,0,0,0,1,0,0,3,3,4,4,5,4,3,5,5,3,5,3,4,3,4,3,4,3,3,5,3,2,4,4,2,2,2,2,2,6,4,2,2,2,2,2,3,6,6,8,7,0,10,0,1,5,"Male","Turkey",3,4,0,2,1,2,NA
736,"English",1,0,0,0,0,1,0,3,1,5,5,5,5,6,6,6,6,6,6,5,5,6,5,4,6,5,4,6,5,4,2,1,1,4,1,2,6,1,1,1,1,1,1,1,6,8,8,10,0,6,0,1,3,"Male","India",3,4,0,1,5,1,-2.1
737,"English",1,0,0,0,0,0,1,3,1,5,4,5,3,6,6,6,1,1,6,1,5,1,1,1,6,6,6,6,6,5,1,1,3,4,1,1,7,5,1,3,3,3,1,1,7,7,8,9,1,5,2,1,3,"Male","India",2,2,0,0,0,0,NA
738,"English",1,0,0,0,0,0,1,3,4,2,4,4,4,5,4,5,6,5,6,4,4,4,5,4,5,5,5,5,5,3,4,3,4,2,2,2,4,3,4,4,3,3,2,3,4,6,6,7,0,4,1,1,3,"Male","India",2,4,0,0,6,0,-0.1
739,"English",0,0,0,0,0,0,1,3,1,2,3,5,1,4,4,4,2,NA,4,3,4,5,4,3,3,3,3,3,3,5,2,3,4,3,4,2,7,3,4,3,4,4,4,3,5,7,10,9,1,6,1,1,3,"Male","India",2,3,0,0,4,0,NA
740,"English",1,0,0,0,0,0,0,3,1,3,4,5,NA,6,6,6,6,6,4,5,6,5,5,5,4,4,4,4,4,4,2,1,2,2,1,1,6,NA,2,1,1,1,NA,2,NA,8,8,8,0,25,0,1,8,"Female","India",3,4,0,0,2,0,-4.1
741,"English",1,0,0,0,0,0,1,4,4,4,5,5,5,4,3,4,1,5,2,4,4,4,3,5,1,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,6,0,11,5,1,4,"Male","India",2,4,0,0,1,1,-3.1
742,"English",1,0,0,0,0,1,0,3,2,3,1,5,1,5,5,5,5,3,5,2,3,2,1,1,1,1,2,2,1,4,1,2,3,1,4,2,6,4,4,2,2,2,2,5,6,7,5,8,1,10,2,1,4,"Male","United States",2,3,2,1,1,3,-0.7
743,"English",1,0,0,0,0,0,1,4,2,5,3,5,4,6,5,6,4,5,6,4,5,5,5,4,6,6,6,6,6,2,2,1,2,1,1,1,6,3,1,2,1,1,1,1,6,9,9,9,1,2.1,0,1,2,"Male","India",2,4,0,0,3,2,-3.6
744,"English",0,0,0,0,0,0,1,4,3,4,4,5,3,5,4,5,4,4,3,5,5,4,5,5,4,3,2,3,4,3,1,2,2,2,1,1,6,3,2,2,1,1,1,3,6,7,9,9,0,7,4,1,4,"Female","India",3,4,0,0,2,0,NA
745,"English",1,0,0,0,0,0,1,3,1,4,5,5,2,4,4,5,4,6,4,6,6,5,6,5,5,4,3,5,4,4,1,2,2,3,2,2,6,3,2,2,2,2,2,1,4,8,9,8,1,10,1,1,4,"Male","India",2,4,0,0,3,1,-3.4
746,"English",0,0,0,0,0,0,1,4,5,5,5,5,5,6,6,6,6,6,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,7,5,1,1,1,1,1,1,7,10,10,10,1,13,1,1,5,"Male","United States",3,4,0,0,1,2,NA
747,"English",0,0,0,0,0,0,1,3,3,5,3,5,4,2,2,3,2,2,2,1,1,1,1,1,6,6,6,6,6,2,1,2,2,2,1,2,6,2,2,2,2,2,2,2,6,7,8,8,1,2.5,0.2,1,2,"Male","India",2,3,0,0,4,0,NA
748,"English",1,1,1,1,1,1,0,4,2,5,3,3,3,4,3,3,3,3,4,5,4,6,3,2,2,3,5,4,6,3,4,4,3,2,1,5,7,4,2,5,2,3,3,1,7,8,7,4,1,20,10,1,7,"Male","Australia",4,3,0,5,2,1,2
749,"English",0,0,0,0,0,0,1,3,2,4,4,4,3,6,4,5,5,6,6,5,5,6,5,6,4,5,4,5,5,4,1,1,2,2,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,1,7,"Male","Netherlands",3,2,0,0,NA,NA,-3.6
750,"English",0,0,0,0,0,0,1,3,2,3,5,3,2,4,5,6,6,5,3,3,4,5,5,5,4,3,4,4,3,4,3,2,2,2,2,2,6,3,3,3,3,3,3,4,5,7,8,6,1,7,0.7,1,3,"Male","Australia",2,4,0,0,3,1,NA
751,"English",1,0,0,0,0,0,1,3,5,5,5,5,5,6,4,6,6,4,4,6,6,6,6,6,3,4,4,4,3,3,3,3,5,4,5,2,4,3,2,2,2,2,2,5,5,8,8,5,1,6,0.6,1,4,"Male","India",2,4,0,0,5,1,-2.7
752,"English",0,0,0,0,0,0,1,3,1,2,NA,5,NA,4,3,4,2,4,5,4,3,4,3,4,4,4,4,3,5,NA,2,1,NA,1,NA,NA,2,NA,NA,2,2,1,NA,2,4,NA,NA,NA,1,1.5,0,1,2,"Female","India",2,4,0,0,4,0,-0.7
753,"English",0,0,1,1,0,0,0,3,1,5,5,5,3,6,6,6,6,6,6,4,5,4,4,5,4,3,5,5,4,4,1,1,3,3,2,1,5,4,2,2,2,1,1,1,6,8,8,8,1,30,1,1,8,"Male","Spain",3,3,0,4,3,0,-3
754,"English",1,0,0,0,0,0,1,3,NA,3,3,5,3,5,2,6,3,6,3,3,4,4,3,3,2,1,3,2,2,4,1,1,3,2,2,1,6,3,2,1,1,1,1,2,6,6,6,7,1,21,0,1,6,"Male","Italy",3,4,0,0,0,0,-3
755,"English",0,0,0,0,0,0,1,3,4,4,5,5,4,6,5,6,5,6,5,4,3,6,5,4,4,4,5,5,4,4,2,2,4,3,3,2,6,4,3,3,2,3,2,2,6,7,8,8,1,25,1,1,7,"Male","Spain",3,5,0,0,1,0,-4.1
756,"English",1,0,0,1,1,0,0,3,2,3,4,2,3,5,5,4,5,4,5,5,6,5,5,5,5,4,4,5,4,4,1,1,1,2,2,2,6,4,2,3,2,2,1,1,7,5,6,7,0,14,1,1,5,"Male","Spain",3,2,0,3,1,1,-1.2
757,"English",1,0,0,1,0,0,0,3,NA,3,5,5,5,5,5,6,4,6,4,4,1,4,3,4,5,4,3,3,1,4,1,3,3,2,2,2,6,2,2,4,4,3,2,2,5,7,8,7,0,20,2,1,8,"Male","Spain",3,5,0,3,2,1,-3.6
758,"English",1,0,0,0,0,0,1,4,2,2,4,5,1,1,2,2,2,4,2,5,5,5,5,5,5,3,2,2,1,3,5,4,2,3,4,3,2,2,3,3,3,3,2,5,2,4,7,2,0,4,0,1,3,"Male","India",3,2,0,0,3,0,-2.4
759,"English",1,0,0,0,0,0,1,3,4,4,5,4,1,5,3,4,5,6,3,5,3,4,5,5,4,3,5,4,3,1,2,2,3,2,3,1,4,1,2,3,2,1,1,2,4,7,7,7,1,24,0,1,7,"Male","Australia",3,4,0,0,2,2,-4.1
